timestamp,cpu_percent,ram_percent,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_temp_c,gpu_power_w
2025-09-20 05:53:18,0.0,70.0,0.0,1983.0,16303.0,43.0,41.5
2025-09-20 05:53:19,3.6,70.0,0.0,1986.0,16303.0,43.0,41.8
2025-09-20 05:53:20,5.2,70.0,0.0,1993.7,16303.0,44.0,42.8
2025-09-20 05:53:21,13.4,72.7,4.0,9700.9,16303.0,44.0,58.8
2025-09-20 05:53:22,9.1,72.2,12.0,9698.3,16303.0,44.0,61.8
2025-09-20 05:53:23,7.7,72.6,14.0,9724.6,16303.0,44.0,62.2
2025-09-20 05:53:24,6.2,73.8,0.0,10932.9,16303.0,54.0,114.9
2025-09-20 05:53:25,6.9,72.9,0.0,10937.1,16303.0,46.0,146.0
2025-09-20 05:53:26,1.9,72.9,0.0,10935.9,16303.0,45.0,67.6
2025-09-20 05:53:27,5.8,72.9,94.0,10937.1,16303.0,55.0,179.6
2025-09-20 05:53:28,12.0,73.4,97.0,10932.1,16303.0,49.0,251.6
2025-09-20 05:53:29,4.0,73.2,1.0,10931.1,16303.0,47.0,68.9
2025-09-20 05:53:30,4.3,73.2,0.0,10929.0,16303.0,53.0,82.2
2025-09-20 05:53:31,7.5,73.2,95.0,10938.7,16303.0,56.0,272.5
2025-09-20 05:53:32,7.6,73.2,97.0,10938.7,16303.0,57.0,279.3
2025-09-20 05:53:33,5.0,73.2,97.0,10938.7,16303.0,50.0,252.6
2025-09-20 05:53:34,2.4,73.3,0.0,10937.4,16303.0,47.0,69.1
2025-09-20 05:53:35,3.3,73.2,0.0,10937.4,16303.0,54.0,82.9
2025-09-20 05:53:36,4.7,73.2,96.0,10937.4,16303.0,51.0,269.8
2025-09-20 05:53:37,2.3,73.2,0.0,10937.4,16303.0,47.0,80.8
2025-09-20 05:53:38,2.8,73.4,0.0,10937.4,16303.0,49.0,64.9
2025-09-20 05:53:39,5.9,73.5,97.0,10937.4,16303.0,57.0,260.4
2025-09-20 05:53:40,2.5,73.5,0.0,10937.4,16303.0,47.0,111.4
2025-09-20 05:53:41,2.2,73.5,0.0,10937.4,16303.0,46.0,68.6
2025-09-20 05:53:42,4.0,73.5,97.0,10938.2,16303.0,47.0,150.2
2025-09-20 05:53:43,1.8,73.5,0.0,10938.2,16303.0,46.0,68.0
2025-09-20 05:53:44,3.2,73.5,0.0,10941.9,16303.0,59.0,86.4
2025-09-20 05:53:45,3.6,73.5,97.0,10939.8,16303.0,46.0,197.7
2025-09-20 05:53:46,2.0,73.5,0.0,10939.8,16303.0,46.0,68.0
2025-09-20 05:53:47,4.8,73.5,0.0,10939.6,16303.0,55.0,157.9
2025-09-20 05:53:48,5.7,73.5,96.0,10939.6,16303.0,56.0,279.0
2025-09-20 05:53:49,5.9,73.5,97.0,10939.6,16303.0,57.0,279.3
2025-09-20 05:53:50,2.0,73.5,0.0,10939.6,16303.0,47.0,111.5
2025-09-20 05:53:51,2.1,73.5,0.0,10939.6,16303.0,45.0,66.0
2025-09-20 05:53:52,5.5,73.5,97.0,10939.6,16303.0,56.0,223.8
2025-09-20 05:53:53,6.9,73.5,97.0,10936.1,16303.0,57.0,278.7
2025-09-20 05:53:54,4.8,73.5,95.0,10909.6,16303.0,48.0,185.2
2025-09-20 05:53:55,1.5,73.5,0.0,10904.2,16303.0,46.0,68.3
2025-09-20 05:53:56,4.6,73.5,0.0,10903.2,16303.0,55.0,162.2
2025-09-20 05:53:57,5.8,73.5,96.0,10903.2,16303.0,57.0,278.7
2025-09-20 05:53:58,9.5,73.4,95.0,10903.2,16303.0,57.0,279.1
2025-09-20 05:53:59,3.4,73.4,97.0,10903.2,16303.0,48.0,187.8
2025-09-20 05:54:00,3.0,73.4,0.0,10902.8,16303.0,47.0,68.6
2025-09-20 05:54:01,4.3,73.4,0.0,10902.8,16303.0,56.0,160.2
2025-09-20 05:54:02,4.2,73.4,96.0,10897.6,16303.0,48.0,226.2
2025-09-20 05:54:03,2.2,73.4,0.0,10897.6,16303.0,47.0,68.0
2025-09-20 05:54:04,4.4,73.4,0.0,10897.6,16303.0,55.0,110.4
2025-09-20 05:54:05,5.2,73.4,96.0,10897.6,16303.0,57.0,278.6
2025-09-20 05:54:06,2.7,73.4,0.0,10897.6,16303.0,47.0,128.2
2025-09-20 05:54:07,5.2,73.4,0.0,10895.5,16303.0,46.0,68.0
2025-09-20 05:54:08,4.8,73.5,68.0,10880.7,16303.0,51.0,189.2
