timestamp,cpu_percent,ram_percent,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb,gpu_temp_c,gpu_power_w
2025-09-20 13:35:39,0.0,81.2,0.0,10858.7,16303.0,40.0,41.9
2025-09-20 13:35:40,2.7,81.2,0.0,10857.8,16303.0,40.0,41.6
2025-09-20 13:35:41,4.0,81.1,0.0,10873.2,16303.0,40.0,41.4
2025-09-20 13:35:42,7.7,81.2,96.0,10879.6,16303.0,51.0,207.3
2025-09-20 13:35:43,5.2,81.2,0.0,10884.0,16303.0,42.0,133.4
2025-09-20 13:35:44,3.1,81.2,0.0,10884.1,16303.0,42.0,67.2
2025-09-20 13:35:45,6.1,81.2,97.0,10881.3,16303.0,52.0,216.0
2025-09-20 13:35:46,6.0,81.2,97.0,10881.4,16303.0,53.0,274.6
2025-09-20 13:35:47,2.1,81.2,0.0,10881.4,16303.0,43.0,121.3
2025-09-20 13:35:48,3.0,81.2,0.0,10875.3,16303.0,43.0,68.1
2025-09-20 13:35:49,7.6,81.2,96.0,10883.5,16303.0,53.0,214.7
2025-09-20 13:35:50,4.4,81.3,97.0,10883.6,16303.0,52.0,267.2
2025-09-20 13:35:51,3.6,81.3,0.0,10893.1,16303.0,44.0,83.2
2025-09-20 13:35:52,6.5,81.2,0.0,10890.4,16303.0,43.0,63.7
2025-09-20 13:35:53,7.5,81.3,97.0,10898.7,16303.0,54.0,254.2
2025-09-20 13:35:54,7.9,81.4,97.0,10900.6,16303.0,55.0,275.5
2025-09-20 13:35:55,6.2,81.4,97.0,10900.6,16303.0,56.0,278.1
2025-09-20 13:35:56,3.6,81.3,96.0,10900.6,16303.0,46.0,206.5
2025-09-20 13:35:57,1.9,81.3,0.0,10899.1,16303.0,45.0,68.6
2025-09-20 13:35:58,7.8,81.2,0.0,10899.1,16303.0,54.0,127.0
2025-09-20 13:35:59,6.1,81.3,97.0,10899.1,16303.0,55.0,277.4
2025-09-20 13:36:00,4.8,81.3,97.0,10899.1,16303.0,47.0,240.3
2025-09-20 13:36:01,2.6,81.3,0.0,10899.1,16303.0,45.0,68.6
2025-09-20 13:36:02,4.2,81.2,0.0,10899.1,16303.0,53.0,98.5
2025-09-20 13:36:03,5.6,81.2,97.0,10899.1,16303.0,55.0,277.8
2025-09-20 13:36:04,3.9,81.2,97.0,10900.6,16303.0,47.0,232.1
2025-09-20 13:36:05,2.1,81.2,0.0,10900.6,16303.0,46.0,68.8
2025-09-20 13:36:06,3.1,81.2,0.0,10900.6,16303.0,52.0,66.2
2025-09-20 13:36:07,4.0,81.2,97.0,10900.1,16303.0,47.0,241.2
2025-09-20 13:36:08,1.7,81.2,0.0,10900.1,16303.0,45.0,68.2
2025-09-20 13:36:09,4.1,81.2,0.0,10895.8,16303.0,50.0,84.2
2025-09-20 13:36:10,6.1,81.2,97.0,10895.8,16303.0,55.0,261.2
2025-09-20 13:36:11,5.2,81.2,97.0,10895.8,16303.0,56.0,279.2
2025-09-20 13:36:12,3.8,81.2,96.0,10895.8,16303.0,48.0,223.9
2025-09-20 13:36:13,2.7,81.2,0.0,10895.8,16303.0,46.0,68.8
2025-09-20 13:36:14,5.8,81.2,0.0,10895.8,16303.0,54.0,114.3
2025-09-20 13:36:15,5.9,81.2,96.0,10895.8,16303.0,56.0,279.1
2025-09-20 13:36:16,2.0,81.2,0.0,10895.8,16303.0,47.0,138.9
2025-09-20 13:36:17,2.4,81.1,0.0,10895.8,16303.0,46.0,68.8
2025-09-20 13:36:18,5.9,81.1,97.0,10895.8,16303.0,55.0,188.4
2025-09-20 13:36:19,4.0,81.1,97.0,10895.8,16303.0,49.0,256.0
2025-09-20 13:36:20,2.1,81.2,0.0,10895.8,16303.0,46.0,69.0
